status,account,balance,date,gender,age,merchant_state,amount,movement,month,day
authorized,ACC-1443681913,4097.92,2018-09-20,M,31,NSW,30.41,debit,9,20
authorized,ACC-2897221629,5066.13,2018-09-20,M,23,NSW,18.23,debit,9,20
authorized,ACC-2681137560,6924.9,2018-09-20,M,31,QLD,67.49,debit,9,20
authorized,ACC-1443681913,4057.77,2018-09-20,M,31,NSW,40.15,debit,9,20
authorized,ACC-2681137560,6908.52,2018-09-20,M,31,NSW,16.38,debit,9,20
authorized,ACC-1990648130,5308.69,2018-09-20,F,21,WA,15.66,debit,9,20
authorized,ACC-182446574,6409.4,2018-09-20,F,27,WA,14.72,debit,9,20
authorized,ACC-2249586092,8566.94,2018-09-20,M,19,WA,9.75,debit,9,20
authorized,ACC-37709441,13967.9,2018-09-20,M,18,QLD,1.64,debit,9,20
authorized,ACC-80388494,5533.73,2018-09-20,M,28,VIC,12.42,debit,9,20
authorized,ACC-1608363396,5233.4,2018-09-20,M,20,NSW,37.17,debit,9,20
posted,ACC-3541460373,3216.23,2018-09-20,M,24,MISSING,41.0,debit,9,20
posted,ACC-3536132544,5999.62,2018-09-20,F,41,MISSING,2101.51,credit,9,20
posted,ACC-4163822186,8135.22,2018-09-20,F,26,MISSING,920.71,credit,9,20
posted,ACC-1608363396,5209.4,2018-09-20,M,20,MISSING,24.0,debit,9,20
posted,ACC-2259139624,14053.84,2018-09-20,F,19,MISSING,3676.94,credit,9,20
posted,ACC-3954677887,6717.13,2018-09-20,F,47,MISSING,46.0,debit,9,20
authorized,ACC-2681137560,6893.82,2018-09-20,M,31,NSW,14.7,debit,9,20
authorized,ACC-182446574,6388.78,2018-09-20,F,27,WA,20.62,debit,9,20
authorized,ACC-3771436525,4840.86,2018-09-20,M,20,VIC,6.04,debit,9,20
authorized,ACC-1443681913,4010.18,2018-09-20,M,31,NSW,47.59,debit,9,20
authorized,ACC-1683215619,8818.72,2018-09-20,M,38,ACT,22.91,debit,9,20
authorized,ACC-3084464802,7768.29,2018-09-20,F,19,VIC,22.14,debit,9,20
authorized,ACC-1222300524,795.13,2018-09-20,M,38,NSW,15.96,debit,9,20
posted,ACC-721712940,55110.06,2018-09-20,M,78,MISSING,782.42,credit,9,20
posted,ACC-1279356312,8809.04,2018-09-20,M,44,MISSING,2887.34,credit,9,20
posted,ACC-3879258709,199784.81,2018-09-20,F,40,MISSING,41.0,debit,9,20
posted,ACC-966140392,6590.22,2018-09-20,M,21,MISSING,35.0,debit,9,20
authorized,ACC-1222300524,779.12,2018-09-20,M,38,NSW,16.01,debit,9,20
authorized,ACC-3541460373,3194.2,2018-09-20,M,24,VIC,22.03,debit,9,20
authorized,ACC-958000567,8452.4,2018-09-20,F,34,NT,17.7,debit,9,20
posted,ACC-1523339231,70242.78,2018-09-20,M,40,MISSING,8835.98,credit,9,20
posted,ACC-4274272854,5653.47,2018-09-20,M,20,MISSING,15.0,debit,9,20
posted,ACC-1243371644,5514.14,2018-09-20,M,42,MISSING,1681.58,credit,9,20
authorized,ACC-211792489,4796.93,2018-09-20,F,30,SA,33.85,debit,9,20
authorized,ACC-80388494,5427.32,2018-09-20,M,28,VIC,106.41,debit,9,20
authorized,ACC-3084464802,7744.73,2018-09-20,F,19,VIC,23.56,debit,9,20
authorized,ACC-90814749,9663.2,2018-09-20,M,35,SA,34.15,debit,9,20
posted,ACC-1349834573,11822.88,2018-09-20,M,39,MISSING,60.0,debit,9,20
posted,ACC-1608363396,7529.7,2018-09-20,M,20,MISSING,2320.3,credit,9,20
posted,ACC-1424176027,6993.27,2018-09-20,M,22,MISSING,1928.97,credit,9,20
authorized,ACC-2674800293,28308.4,2018-09-20,F,50,VIC,32.89,debit,9,20
authorized,ACC-4258502723,3871.38,2018-09-20,F,24,VIC,15.49,debit,9,20
authorized,ACC-1516130869,4941.38,2018-09-20,F,21,NT,8.87,debit,9,20
authorized,ACC-854938045,12121.3,2018-09-20,M,28,NSW,82.67,debit,9,20
authorized,ACC-2674800293,28269.13,2018-09-20,F,50,VIC,39.27,debit,9,20
posted,ACC-2988263882,5721.18,2018-09-20,M,44,MISSING,596.33,credit,9,20
posted,ACC-1037050564,4081.65,2018-09-20,F,40,MISSING,33.0,debit,9,20
authorized,ACC-3084464802,7725.99,2018-09-20,F,19,VIC,18.74,debit,9,20
authorized,ACC-414431115,3770.88,2018-09-20,F,43,VIC,14.01,debit,9,20
authorized,ACC-3481401842,5022.14,2018-09-20,F,25,WA,26.18,debit,9,20
authorized,ACC-1222300524,769.03,2018-09-20,M,38,NSW,10.09,debit,9,20
authorized,ACC-90814749,9578.53,2018-09-20,M,35,NSW,84.67,debit,9,20
authorized,ACC-90814749,9556.61,2018-09-20,M,35,NSW,21.92,debit,9,20
authorized,ACC-1222300524,753.05,2018-09-20,M,38,NSW,15.98,debit,9,20
authorized,ACC-3771436525,4818.2,2018-09-20,M,20,VIC,22.66,debit,9,20
posted,ACC-3881031190,6898.09,2018-09-20,M,37,MISSING,916.75,credit,9,20
authorized,ACC-1279356312,8788.5,2018-09-20,M,44,VIC,20.54,debit,9,20
authorized,ACC-958000567,8328.92,2018-09-20,F,34,NT,123.48,debit,9,20
authorized,ACC-3326339947,8653.39,2018-09-20,M,22,NSW,32.75,debit,9,20
posted,ACC-1279356312,8766.62,2018-09-20,M,44,MISSING,15.0,debit,9,20
posted,ACC-2173390920,6958.07,2018-09-20,M,27,MISSING,29.0,debit,9,20
posted,ACC-154431271,3757.83,2018-09-20,F,18,MISSING,1537.68,credit,9,20
posted,ACC-3941181087,10173.73,2018-09-20,M,25,MISSING,2687.85,credit,9,20
posted,ACC-958000567,8291.92,2018-09-20,F,34,MISSING,37.0,debit,9,20
posted,ACC-53508546,5264.22,2018-09-20,F,35,MISSING,725.32,credit,9,20
authorized,ACC-3771436525,4607.05,2018-09-20,M,20,VIC,211.15,debit,9,20
authorized,ACC-1279356312,8781.62,2018-09-20,M,44,VIC,6.88,debit,9,20
authorized,ACC-3879258709,199761.54,2018-09-20,F,40,VIC,23.27,debit,9,20
authorized,ACC-3485804958,22978.72,2018-09-20,F,34,NSW,22.22,debit,9,20
authorized,ACC-1222300524,746.81,2018-09-20,M,38,NSW,6.24,debit,9,20
authorized,ACC-3771436525,4589.43,2018-09-20,M,20,VIC,17.62,debit,9,20
posted,ACC-588564840,15243.22,2018-09-20,M,23,MISSING,41.0,debit,9,20
posted,ACC-1683215619,8769.72,2018-09-20,M,38,MISSING,49.0,debit,9,20
posted,ACC-3879258709,199740.54,2018-09-20,F,40,MISSING,21.0,debit,9,20
authorized,ACC-958000567,8260.04,2018-09-20,F,34,NT,31.88,debit,9,20
authorized,ACC-2674800293,28249.62,2018-09-20,F,50,VIC,19.51,debit,9,20
authorized,ACC-4258502723,3849.85,2018-09-20,F,24,VIC,21.53,debit,9,20
posted,ACC-4065652575,9590.16,2018-09-20,M,21,MISSING,1176.0,debit,9,20
posted,ACC-1222300524,685.2,2018-09-20,M,38,MISSING,50.0,debit,9,20
posted,ACC-2014856841,262339.15,2018-09-20,M,46,MISSING,50.0,debit,9,20
authorized,ACC-3485804958,22929.71,2018-09-20,F,34,ACT,49.01,debit,9,20
authorized,ACC-1683215619,8744.74,2018-09-20,M,38,NSW,24.98,debit,9,20
authorized,ACC-3481401842,4990.31,2018-09-20,F,25,WA,31.83,debit,9,20
authorized,ACC-1222300524,735.2,2018-09-20,M,38,SA,11.61,debit,9,20
authorized,ACC-2674800293,28225.69,2018-09-20,F,50,VIC,23.93,debit,9,20
posted,ACC-1279356312,8725.62,2018-09-20,M,44,MISSING,41.0,debit,9,20
authorized,ACC-1443681913,3997.58,2018-09-20,M,31,NSW,12.6,debit,9,20
authorized,ACC-1608363396,7332.03,2018-09-20,M,20,NSW,197.67,debit,9,20
authorized,ACC-37709441,13950.32,2018-09-20,M,18,QLD,17.58,debit,9,20
posted,ACC-854938045,12063.3,2018-09-20,M,28,MISSING,58.0,debit,9,20
authorized,ACC-3317636250,13117.6,2018-09-20,M,35,QLD,8.06,debit,9,20
authorized,ACC-1279356312,8711.26,2018-09-20,M,44,VIC,14.36,debit,9,20
authorized,ACC-2528867619,11378.41,2018-09-20,F,40,SA,10.48,debit,9,20
authorized,ACC-2265520058,3103.82,2018-09-20,F,26,NSW,0.1,debit,9,20
posted,ACC-3741880913,8843.09,2018-09-20,F,25,MISSING,32.0,debit,9,20
posted,ACC-588564840,14367.22,2018-09-20,M,23,MISSING,876.0,debit,9,20
posted,ACC-90814749,9520.61,2018-09-20,M,35,MISSING,36.0,debit,9,20
posted,ACC-2265520058,3070.82,2018-09-20,F,26,MISSING,33.0,debit,9,20
authorized,ACC-3481401842,4949.64,2018-09-20,F,25,SA,40.67,debit,9,20
authorized,ACC-1683215619,8684.63,2018-09-20,M,38,NSW,60.11,debit,9,20
authorized,ACC-1990648130,5301.39,2018-09-20,F,21,WA,7.3,debit,9,20
authorized,ACC-3481401842,4917.28,2018-09-20,F,25,NSW,32.36,debit,9,20
posted,ACC-354106658,15250.54,2018-09-20,F,39,MISSING,52.0,debit,9,20
posted,ACC-1334819143,62240.84,2018-09-20,M,33,MISSING,59.0,debit,9,20
authorized,ACC-3084464802,7719.97,2018-09-20,F,19,VIC,6.02,debit,9,20
authorized,ACC-1608363396,7317.47,2018-09-20,M,20,NSW,14.56,debit,9,20
authorized,ACC-3771436525,4576.43,2018-09-20,M,20,VIC,13.0,debit,9,20
authorized,ACC-1683215619,8598.18,2018-09-20,M,38,SA,86.45,debit,9,20
authorized,ACC-3485804958,22919.41,2018-09-21,F,34,NSW,10.3,debit,9,21
authorized,ACC-3481401842,4887.94,2018-09-21,F,25,WA,29.34,debit,9,21
authorized,ACC-2681137560,6826.47,2018-09-21,M,31,NSW,67.35,debit,9,21
posted,ACC-80388494,5239.32,2018-09-21,M,28,MISSING,188.0,debit,9,21
authorized,ACC-1990648130,4923.6,2018-09-21,F,21,VIC,377.79,debit,9,21
authorized,ACC-1443681913,3967.79,2018-09-21,M,31,NSW,29.79,debit,9,21
posted,ACC-1683215619,8539.18,2018-09-21,M,38,MISSING,59.0,debit,9,21
posted,ACC-2673069055,18282.62,2018-09-21,M,24,MISSING,43.0,debit,9,21
authorized,ACC-1222300524,679.94,2018-09-21,M,38,NSW,5.26,debit,9,21
posted,ACC-1496451953,13064.47,2018-09-21,M,43,MISSING,23.0,debit,9,21
posted,ACC-1710017148,11635.06,2018-09-21,F,19,MISSING,40.0,debit,9,21
authorized,ACC-3541460373,3188.51,2018-09-21,M,24,VIC,5.69,debit,9,21
authorized,ACC-1279356312,8697.6,2018-09-21,M,44,VIC,13.66,debit,9,21
authorized,ACC-1903037542,3113.46,2018-09-21,M,30,QLD,10.54,debit,9,21
posted,ACC-3827517394,38521.43,2018-09-21,M,28,MISSING,65.0,debit,9,21
authorized,ACC-1222300524,654.61,2018-09-21,M,38,NSW,25.33,debit,9,21
posted,ACC-3941181087,10145.73,2018-09-21,M,25,MISSING,28.0,debit,9,21
posted,ACC-1990648130,4895.6,2018-09-21,F,21,MISSING,28.0,debit,9,21
authorized,ACC-3771436525,4566.74,2018-09-21,M,20,VIC,9.69,debit,9,21
posted,ACC-2528867619,11262.41,2018-09-21,F,40,MISSING,116.0,debit,9,21
posted,ACC-1496451953,13047.47,2018-09-21,M,43,MISSING,17.0,debit,9,21
authorized,ACC-1037050564,4071.89,2018-09-21,F,40,QLD,9.76,debit,9,21
posted,ACC-574997646,2241.42,2018-09-21,F,18,MISSING,189.0,debit,9,21
authorized,ACC-80388494,5219.49,2018-09-21,M,28,VIC,19.83,debit,9,21
authorized,ACC-2528867619,11241.94,2018-09-21,F,40,ACT,20.47,debit,9,21
authorized,ACC-2897221629,5061.45,2018-09-21,M,23,NSW,4.68,debit,9,21
authorized,ACC-1279356312,8687.26,2018-09-21,M,44,VIC,10.34,debit,9,21
authorized,ACC-3771436525,4527.57,2018-09-21,M,20,NSW,39.17,debit,9,21
authorized,ACC-1973887809,6582.13,2018-09-21,M,26,WA,27.32,debit,9,21
authorized,ACC-1037050564,4012.6,2018-09-21,F,40,QLD,59.29,debit,9,21
authorized,ACC-3536132544,5965.22,2018-09-21,F,41,VIC,34.4,debit,9,21
authorized,ACC-3326339947,8635.86,2018-09-21,M,22,NSW,17.53,debit,9,21
authorized,ACC-1279356312,8668.03,2018-09-21,M,44,VIC,19.23,debit,9,21
authorized,ACC-819621312,6471.59,2018-09-21,F,30,VIC,10.28,debit,9,21
authorized,ACC-1037050564,3986.38,2018-09-21,F,40,QLD,26.22,debit,9,21
authorized,ACC-1349834573,11809.39,2018-09-21,M,39,VIC,13.49,debit,9,21
authorized,ACC-1222300524,604.76,2018-09-21,M,38,NSW,49.85,debit,9,21
authorized,ACC-1349834573,11776.1,2018-09-21,M,39,VIC,33.29,debit,9,21
posted,ACC-1334819143,62190.84,2018-09-21,M,33,MISSING,50.0,debit,9,21
posted,ACC-3941181087,10056.73,2018-09-21,M,25,MISSING,89.0,debit,9,21
authorized,ACC-1037050564,3940.91,2018-09-21,F,40,QLD,45.47,debit,9,21
authorized,ACC-37709441,13922.62,2018-09-21,M,18,QLD,27.7,debit,9,21
authorized,ACC-3536132544,5910.63,2018-09-21,F,41,VIC,54.59,debit,9,21
authorized,ACC-2681137560,6766.89,2018-09-21,M,31,QLD,59.58,debit,9,21
posted,ACC-1788473090,6925.34,2018-09-21,F,21,MISSING,66.0,debit,9,21
posted,ACC-3536132544,5877.63,2018-09-21,F,41,MISSING,33.0,debit,9,21
posted,ACC-414431115,3752.88,2018-09-21,F,43,MISSING,18.0,debit,9,21
posted,ACC-38923874,40947.46,2018-09-21,M,38,MISSING,1880.95,credit,9,21
authorized,ACC-1990648130,4828.06,2018-09-21,F,21,NSW,67.54,debit,9,21
authorized,ACC-1222300524,541.24,2018-09-21,M,38,NSW,63.52,debit,9,21
authorized,ACC-1990648130,4813.67,2018-09-21,F,21,NSW,14.39,debit,9,21
authorized,ACC-1037050564,3902.21,2018-09-21,F,40,QLD,38.7,debit,9,21
authorized,ACC-1516130869,4899.21,2018-09-21,F,21,NT,42.17,debit,9,21
authorized,ACC-2528867619,11232.6,2018-09-21,F,40,SA,9.34,debit,9,21
authorized,ACC-38923874,39066.51,2018-09-21,M,38,NSW,93.62,debit,9,21
authorized,ACC-3771436525,4454.87,2018-09-21,M,20,VIC,72.7,debit,9,21
posted,ACC-3485804958,22903.41,2018-09-21,F,34,MISSING,16.0,debit,9,21
posted,ACC-3689607373,6614.3,2018-09-21,F,20,MISSING,1138.79,credit,9,21
posted,ACC-1650504218,11095.44,2018-09-21,F,23,MISSING,179.0,debit,9,21
posted,ACC-2890243754,4630.53,2018-09-21,M,37,MISSING,917.45,credit,9,21
authorized,ACC-1037050564,3879.87,2018-09-21,F,40,QLD,22.34,debit,9,21
authorized,ACC-3771436525,4445.02,2018-09-21,M,20,VIC,9.85,debit,9,21
authorized,ACC-1037050564,3871.06,2018-09-21,F,40,QLD,8.81,debit,9,21
posted,ACC-559365433,3037.69,2018-09-21,F,64,MISSING,576.0,credit,9,21
posted,ACC-3481401842,6113.27,2018-09-21,F,25,MISSING,1225.33,credit,9,21
posted,ACC-2528867619,13179.17,2018-09-21,F,40,MISSING,1946.57,credit,9,21
posted,ACC-1516130869,4870.21,2018-09-21,F,21,MISSING,29.0,debit,9,21
posted,ACC-3954677887,5314.13,2018-09-21,F,47,MISSING,1403.0,debit,9,21
authorized,ACC-1608363396,7286.1,2018-09-21,M,20,NSW,31.37,debit,9,21
authorized,ACC-854938045,12057.68,2018-09-21,M,28,VIC,5.62,debit,9,21
authorized,ACC-3485804958,22866.41,2018-09-21,F,34,ACT,37.0,debit,9,21
authorized,ACC-574997646,2182.88,2018-09-21,F,18,NSW,58.54,debit,9,21
posted,ACC-1344825761,18993.08,2018-09-21,F,46,MISSING,22.0,debit,9,21
posted,ACC-1523339231,70202.78,2018-09-21,M,40,MISSING,40.0,debit,9,21
posted,ACC-574997646,4135.17,2018-09-21,F,18,MISSING,1952.29,credit,9,21
authorized,ACC-1683215619,8528.82,2018-09-21,M,38,NSW,10.36,debit,9,21
authorized,ACC-3541460373,3172.05,2018-09-21,M,24,VIC,16.46,debit,9,21
authorized,ACC-2265520058,3047.71,2018-09-21,F,26,WA,23.11,debit,9,21
authorized,ACC-4258502723,3834.53,2018-09-21,F,24,VIC,15.32,debit,9,21
authorized,ACC-854938045,12023.77,2018-09-21,M,28,VIC,33.91,debit,9,21
authorized,ACC-854938045,12000.04,2018-09-21,M,28,VIC,23.73,debit,9,21
authorized,ACC-1222300524,465.99,2018-09-21,M,38,NSW,75.25,debit,9,21
posted,ACC-2828321672,4411.21,2018-09-21,F,53,MISSING,156.0,debit,9,21
posted,ACC-1890605467,16609.05,2018-09-21,M,38,MISSING,3649.51,credit,9,21
posted,ACC-90814749,11829.28,2018-09-21,M,35,MISSING,2308.67,credit,9,21
authorized,ACC-3541460373,3152.63,2018-09-21,M,24,VIC,19.42,debit,9,21
authorized,ACC-3689607373,6598.32,2018-09-21,F,20,WA,15.98,debit,9,21
authorized,ACC-2681137560,6731.69,2018-09-21,M,31,NSW,35.2,debit,9,21
authorized,ACC-3317636250,13086.97,2018-09-21,M,35,QLD,30.63,debit,9,21
authorized,ACC-1279356312,8655.17,2018-09-21,M,44,VIC,12.86,debit,9,21
authorized,ACC-3326339947,8596.32,2018-09-21,M,22,NSW,39.54,debit,9,21
authorized,ACC-4258502723,3787.95,2018-09-21,F,24,VIC,46.58,debit,9,21
posted,ACC-80388494,7136.0,2018-09-21,M,28,MISSING,1916.51,credit,9,21
posted,ACC-602667573,13194.24,2018-09-21,M,40,MISSING,41.0,debit,9,21
posted,ACC-964839203,36270.87,2018-09-21,M,21,MISSING,1560.2,credit,9,21
posted,ACC-3827517394,38478.43,2018-09-21,M,28,MISSING,43.0,debit,9,21
posted,ACC-2153562714,3363.65,2018-09-21,F,24,MISSING,27.0,debit,9,21
authorized,ACC-1516130869,4798.42,2018-09-21,F,21,NT,71.79,debit,9,21
authorized,ACC-38923874,40919.33,2018-09-21,M,38,NSW,28.13,debit,9,21
authorized,ACC-3326339947,8565.18,2018-09-21,M,22,NSW,31.14,debit,9,21
posted,ACC-1344825761,21463.53,2018-09-21,F,46,MISSING,2470.45,credit,9,21
posted,ACC-2014856841,264519.11,2018-09-21,M,46,MISSING,2179.96,credit,9,21
posted,ACC-3317636250,15631.73,2018-09-21,M,35,MISSING,2544.76,credit,9,21
authorized,ACC-1222300524,447.83,2018-09-21,M,38,SA,18.16,debit,9,21
authorized,ACC-414431115,3726.21,2018-09-21,F,43,NSW,26.67,debit,9,21
authorized,ACC-3485804958,22840.7,2018-09-21,F,34,SA,25.71,debit,9,21
authorized,ACC-574997646,4128.03,2018-09-21,F,18,NSW,7.14,debit,9,21
authorized,ACC-4258502723,3761.67,2018-09-21,F,24,VIC,26.28,debit,9,21
authorized,ACC-3485804958,22815.98,2018-09-21,F,34,SA,24.72,debit,9,21
authorized,ACC-37709441,13904.09,2018-09-21,M,18,QLD,18.53,debit,9,21
posted,ACC-1788473090,6892.34,2018-09-21,F,21,MISSING,33.0,debit,9,21
posted,ACC-3541460373,3099.63,2018-09-21,M,24,MISSING,53.0,debit,9,21
posted,ACC-1652235822,19755.62,2018-09-21,F,38,MISSING,66.0,debit,9,21
authorized,ACC-1222300524,437.65,2018-09-21,M,38,NSW,10.18,debit,9,21
authorized,ACC-1683215619,8510.74,2018-09-21,M,38,SA,18.08,debit,9,21
authorized,ACC-4258502723,3744.85,2018-09-21,F,24,VIC,16.82,debit,9,21
posted,ACC-3485804958,22752.98,2018-09-21,F,34,MISSING,63.0,debit,9,21
posted,ACC-3689607373,6543.32,2018-09-21,F,20,MISSING,55.0,debit,9,21
posted,ACC-2171593283,13366.9,2018-09-21,M,19,MISSING,40.0,debit,9,21
posted,ACC-1438600314,2582.66,2018-09-21,F,35,MISSING,45.0,debit,9,21
posted,ACC-1990648130,4735.67,2018-09-21,F,21,MISSING,78.0,debit,9,21
authorized,ACC-3541460373,3056.07,2018-09-21,M,24,VIC,43.56,debit,9,21
authorized,ACC-1438600314,2627.66,2018-09-21,F,35,VIC,46.65,debit,9,21
authorized,ACC-1903037542,3077.42,2018-09-21,M,30,QLD,36.04,debit,9,21
authorized,ACC-1349834573,11761.94,2018-09-21,M,39,VIC,14.16,debit,9,21
authorized,ACC-1973887809,6548.82,2018-09-21,M,26,WA,33.31,debit,9,21
authorized,ACC-414431115,3711.24,2018-09-21,F,43,VIC,14.97,debit,9,21
posted,ACC-37709441,13877.09,2018-09-21,M,18,MISSING,27.0,debit,9,21
authorized,ACC-1683215619,8504.38,2018-09-21,M,38,SA,6.36,debit,9,21
authorized,ACC-1683215619,8484.66,2018-09-21,M,38,SA,19.72,debit,9,21
authorized,ACC-2249586092,8519.14,2018-09-21,M,19,WA,47.8,debit,9,21
authorized,ACC-1438600314,2481.62,2018-09-21,F,35,NSW,101.04,debit,9,21
authorized,ACC-3536132544,5778.8,2018-09-21,F,41,QLD,98.83,debit,9,21
authorized,ACC-2270192619,11725.43,2018-09-21,M,20,SA,6.49,debit,9,21
posted,ACC-3689607373,6459.37,2018-09-21,F,20,MISSING,69.0,debit,9,21
posted,ACC-721712940,55072.06,2018-09-21,M,78,MISSING,38.0,debit,9,21
posted,ACC-2681137560,6702.69,2018-09-21,M,31,MISSING,29.0,debit,9,21
posted,ACC-2171593283,13316.9,2018-09-21,M,19,MISSING,50.0,debit,9,21
posted,ACC-1903037542,3054.42,2018-09-21,M,30,MISSING,23.0,debit,9,21
authorized,ACC-4258502723,3688.93,2018-09-21,F,24,QLD,55.92,debit,9,21
authorized,ACC-574997646,4112.69,2018-09-21,F,18,WA,15.34,debit,9,21
authorized,ACC-1496451953,12990.83,2018-09-21,M,43,VIC,56.64,debit,9,21
authorized,ACC-3485804958,22739.22,2018-09-21,F,34,NSW,13.76,debit,9,21
authorized,ACC-3689607373,6528.37,2018-09-21,F,20,WA,14.95,debit,9,21
authorized,ACC-2249586092,8511.53,2018-09-21,M,19,WA,7.61,debit,9,21
authorized,ACC-854938045,11808.92,2018-09-21,M,28,NSW,191.12,debit,9,21
authorized,ACC-2305712452,4300.1,2018-09-21,F,18,SA,18.11,debit,9,21
authorized,ACC-3233697971,8240.64,2018-09-21,F,34,NSW,50.79,debit,9,21
authorized,ACC-1496451953,12955.24,2018-09-21,M,43,VIC,35.59,debit,9,21
authorized,ACC-3536132544,5748.42,2018-09-21,F,41,VIC,30.38,debit,9,21
authorized,ACC-3326339947,8550.67,2018-09-21,M,22,NSW,14.51,debit,9,21
authorized,ACC-3233697971,8210.87,2018-09-21,F,34,SA,29.77,debit,9,21
authorized,ACC-2673069055,18265.55,2018-09-21,M,24,QLD,17.07,debit,9,21
authorized,ACC-1516130869,4772.17,2018-09-21,F,21,VIC,26.25,debit,9,21
authorized,ACC-1344825761,21363.84,2018-09-21,F,46,NSW,99.69,debit,9,21
posted,ACC-3541460373,3015.07,2018-09-21,M,24,MISSING,41.0,debit,9,21
authorized,ACC-1973887809,6527.59,2018-09-21,M,26,WA,21.23,debit,9,21
authorized,ACC-3326339947,8443.29,2018-09-21,M,22,NSW,107.38,debit,9,21
authorized,ACC-2920611728,7066.37,2018-09-21,M,69,VIC,111.63,debit,9,21
authorized,ACC-574997646,4098.39,2018-09-21,F,18,NSW,14.3,debit,9,21
authorized,ACC-3326339947,8405.05,2018-09-22,M,22,NSW,38.24,debit,9,22
authorized,ACC-3485804958,22728.1,2018-09-22,F,34,SA,11.12,debit,9,22
authorized,ACC-3541460373,2975.16,2018-09-22,M,24,VIC,39.91,debit,9,22
authorized,ACC-3541460373,2966.9,2018-09-22,M,24,NSW,8.26,debit,9,22
authorized,ACC-3326339947,8382.13,2018-09-22,M,22,NSW,22.92,debit,9,22
posted,ACC-3481401842,6087.27,2018-09-22,F,25,MISSING,26.0,debit,9,22
authorized,ACC-3741880913,8811.61,2018-09-22,F,25,NSW,31.48,debit,9,22
authorized,ACC-3541460373,2946.86,2018-09-22,M,24,VIC,20.04,debit,9,22
posted,ACC-1788473090,6699.34,2018-09-22,F,21,MISSING,193.0,debit,9,22
authorized,ACC-1973887809,6503.54,2018-09-22,M,26,NSW,24.05,debit,9,22
posted,ACC-964839203,36242.87,2018-09-22,M,21,MISSING,28.0,debit,9,22
authorized,ACC-3536132544,5738.15,2018-09-22,F,41,VIC,10.27,debit,9,22
authorized,ACC-1037050564,3810.61,2018-09-22,F,40,QLD,60.45,debit,9,22
authorized,ACC-2528867619,13114.2,2018-09-22,F,40,NSW,64.97,debit,9,22
posted,ACC-2681137560,6676.69,2018-09-22,M,31,MISSING,26.0,debit,9,22
posted,ACC-1652235822,19710.62,2018-09-22,F,38,MISSING,45.0,debit,9,22
posted,ACC-1650504218,11052.44,2018-09-22,F,23,MISSING,43.0,debit,9,22
posted,ACC-4281711154,39309.38,2018-09-22,M,42,MISSING,37.0,debit,9,22
authorized,ACC-2890243754,4612.5,2018-09-22,M,37,QLD,18.03,debit,9,22
authorized,ACC-1443681913,3933.56,2018-09-22,M,31,NSW,34.23,debit,9,22
authorized,ACC-3741880913,8664.72,2018-09-22,F,25,WA,146.89,debit,9,22
posted,ACC-2528867619,13032.2,2018-09-22,F,40,MISSING,82.0,debit,9,22
authorized,ACC-3689607373,6391.88,2018-09-22,F,20,WA,67.49,debit,9,22
authorized,ACC-1222300524,414.14,2018-09-22,M,38,SA,23.51,debit,9,22
authorized,ACC-3485804958,22716.26,2018-09-22,F,34,SA,11.84,debit,9,22
authorized,ACC-1222300524,403.56,2018-09-22,M,38,SA,10.58,debit,9,22
authorized,ACC-2890243754,4603.74,2018-09-22,M,37,QLD,8.76,debit,9,22
authorized,ACC-1222300524,390.11,2018-09-22,M,38,NSW,13.45,debit,9,22
authorized,ACC-1496451953,12938.45,2018-09-22,M,43,VIC,16.79,debit,9,22
authorized,ACC-2673069055,18242.05,2018-09-22,M,24,QLD,23.5,debit,9,22
authorized,ACC-414431115,3692.64,2018-09-22,F,43,VIC,18.6,debit,9,22
authorized,ACC-182446574,6381.07,2018-09-22,F,27,WA,7.71,debit,9,22
authorized,ACC-1222300524,378.87,2018-09-22,M,38,NSW,11.24,debit,9,22
posted,ACC-574997646,4053.39,2018-09-22,F,18,MISSING,45.0,debit,9,22
authorized,ACC-1222300524,364.41,2018-09-22,M,38,NSW,14.46,debit,9,22
authorized,ACC-1598451071,2717.9,2018-09-22,F,26,QLD,9.53,debit,9,22
authorized,ACC-2673069055,18219.03,2018-09-22,M,24,NSW,23.02,debit,9,22
authorized,ACC-1598451071,2709.46,2018-09-22,F,26,VIC,8.44,debit,9,22
authorized,ACC-2673069055,18213.55,2018-09-22,M,24,WA,5.48,debit,9,22
posted,ACC-80388494,7046.0,2018-09-22,M,28,MISSING,90.0,debit,9,22
posted,ACC-2681137560,6659.69,2018-09-22,M,31,MISSING,17.0,debit,9,22
